pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,Contrast,Time,Stress,Numerator,Denominator,N_num,N_den,RankStatistic,sig,LeadingEdgeSize,LeadingEdgeHeadFrac
WP_AMINO_ACID_METABOLISM,3.2829940906106366e-4,0.0014035528741411093,-0.4799486797121975,-2.1240424364666333,0,69,GLUL;IDH1;ACADM;OAT;HIBADH;HNMT;SUCLG1;MDH1;GCLM;DLD;ADH5;PPM1L;GLUD1;GSR;SMS;MAOA;MDH2;EHHADH;LDHA;FH;PDHX;HADH;ASS1;ALDH1A1;PDK4;CS;HMGCL;GOT2;MMUT;ALDH7A1;CPS1;PYCR1;ARG2;PKM,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,2.8527712221352153,34,0.4411764705882353
WP_APOPTOSIS,0.07104377104377105,0.10347679695505783,-0.2844842772340193,-1.2962001532346727,210,78,MYC;BIRC3;TNFSF10;BNIP3L;CASP3;CYCS;MCL1;CASP4;MAP2K4;HRK;CASP7;BIRC5;XIAP;BAD;CASP1;IRF2;CASP6;PMAIP1;PIK3R1;IRF6;BCL2L11;NFKB1;IGF2;BIRC2,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,0.9851570230002673,24,0.16666666666666666
WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.23366404379062608,0.2846452897085809,-0.24388627174911923,-1.1153274817719554,682,81,BIRC3;TNFSF10;BIK;BMF;CASP3;PEA15;CYCS;CAPNS1;ENDOG;MCL1;CASP4;HRK;IL1R1;CASP7;BIRC5;XIAP;BAD;CASP1;CASP6;AIFM1;PMAIP1;BNIP3;BCL2L11;NFKB1;BIRC2,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,0.5456959984693213,25,0.16
WP_CELL_CYCLE,3.808073115003808e-4,0.0014035528741411093,-0.35046133859679485,-1.7184062400917557,0,115,MYC;CDKN2C;CDK1;TGFB2;STAG2;HDAC2;CDKN1B;CCNA2;CDK7;RAD21;SKP1;YWHAE;YWHAZ;PTTG1;YWHAQ;SMAD4;RB1;RBX1;CDK6;CDC14B;YWHAG;E2F5;YWHAB;ORC5;ANAPC13;YWHAH;TTK;TFDP2;SMC3;BUB1;CCNB2;SMAD2;CCNB1;SKP2;CDC23;CDC20;GADD45G;PLK1;CDC27;BUB3,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,2.8527712221352153,40,0.325
WP_DNA_REPLICATION,0.7218849378433073,0.7801014650887352,-0.21619000539907854,-0.8607036943623629,2496,42,UBA52;RPA3;RFC3;RPA1;UBC;ORC5;CDT1;RFC1;PRIM1;PRIM2;PCNA;DBF4;CDC7;CDK2;RFC5;POLA1;RFC4;RPA2;ORC1;GMNN,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,0.10784890646044118,20,0.1
WP_ELECTRON_TRANSPORT_CHAIN_OXPHOS_SYSTEM_IN_MITOCHONDRIA,3.696857670979667e-4,0.0014035528741411093,-0.671391123598339,-3.2275200610889927,0,103,MT-ND3;MT-ND4L;COX6C;MT-CO1;MT-CO2;MT-CO3;MT-ND4;MT-ATP8;MT-ND1;MT-CYB;MT-ND6;MT-ND2;NDUFA6;NDUFA5;MT-ATP6;NDUFA4;COX7C;UQCRB;COX7A2;SLC25A5;NDUFB5;UQCRH;SDHD;MT-ND5;COX7B;COX7A2L;NDUFB3;ATP5MG;ATP5PB;NDUFS4;ATP5MC2;COX6B1;COX4I1;NDUFA8;ATP5PD;NDUFA12;COX5A;NDUFB4;ATP5F1A;UQCR10;NDUFAB1;ATP5F1E;COX5B;ATP5MF;ATP5F1C;NDUFB6;NDUFA2;ATP5ME;NDUFA1;COX6A1;NDUFS5;COX8A;ATP5F1B;ATP5PF;ATP5IF1;ATP5PO;NDUFC2;SDHB;NDUFV2;UQCRFS1;ATP5MC3;NDUFS1;NDUFB1;SLC25A6;NDUFA7;ATP5MC1;COX15;NDUFA13;NDUFC1;SDHC;NDUFB10;NDUFS6,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,2.8527712221352153,72,0.5277777777777778
WP_PROTEASOME_DEGRADATION,3.1426775612822125e-4,0.0014035528741411093,-0.5361259784972514,-2.281118548207832,0,57,UBE2D1;PSME1;PSMD10;PSMB8;PSMA2;UBE2D3;PSMB6;UBB;PSMA4;UBC;PSMD5;PSMC6;PSMA3;UBE2D2;UBE2B;PSMA6;PSMD8;PSMC2;PSMA5;PSMB3;PSMD12;PSMC1;PSMB5;PSMA1;PSMB2;PSMB1;PSMA7;PSMD2;PSMD7;PSMB4;PSME3;RPN1;PSMB7;PSMB9;HLA-E;PSMD11;PSMD6;PSMD1;UCHL3;PSMB10;PSMC3;PSMD4,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,2.8527712221352153,42,0.23809523809523808
WP_PYRIMIDINE_METABOLISM,0.9948519948519948,0.9996903545440471,0.1458970158115313,0.5826739750571057,6956,74,POLR2J2;POLR2J3;POLE;TYMP;UCKL1;CTPS1,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,1.3449813731010202e-4,6,0
WP_RAS_SIGNALING,0.02181208053691275,0.03653523489932886,-0.2636552062526996,-1.3334532610730558,51,143,GNG10;RALA;AKT3;GNG12;KRAS;RHOA;GNB4;NTRK2;PLA2G4A;CALM2;RAB5A;RAB5B;ETS1;NRAS;RAC1;PAK2;CDC42;RALB;RALBP1;CALM1;PIK3CA;RAP1A;SHOC2;RRAS2;ARF6;PTPN11;GNG2;FOXO4;REL;GRB2;PRKACA;RAC2;CALM3;BAD;RAP1B;GNG5;GNB1;GNB2;PLAAT3;RASSF5;PIK3R1;GAB1;NFKB1;MET;SOS1;MAPK1;KDR;PRKACB;MAP2K1;ETS2;RRAS;RAB5C;ELK1;KSR2;PIK3R3;PLA2G2A;PLA2G12A,DT_vs_D,24 hours,NoCPT,DOX+TAM,DOX,2,2,vst_mean_diff,1.4372880960605356,57,0.2982456140350877
GOBP_MITOCHONDRIAL_GENE_EXPRESSION,8.818342151675485e-4,0.0024473991817650495,-0.3649860695042679,-1.9175599666678957,0,167,CHCHD1;MRPL42;MRPL18;MRPL19;TFAM;MRPL44;TRMT5;PRKAA1;MRPL50;MRPL13;MRPS33;CHCHD10;MRPL30;MRPS10;MRPL33;MRPL15;MRPL35;MRPL40;MRPL49;UQCC2;MRPL39;TRMT10C;DDX3X;MRPS30;MRPS35;MRPL22;IARS2;MRPL51;MRPL17;MRPS14;MRPL47;GFM2;MRPL24;GATC;MRPS12;MRPS24;MRPL27;MRPL14;TACO1;MTRF1L;MRPS9;MRPL46;AURKAIP1;MRPS18C;NSUN3;MRPS16;MRPL16;NGRN;MRPL12;FASTKD5;MRPL32;MRPL52;GADD45GIP1;MRPL9;DARS2;MRPL11;MRPL3;C1QBP;MRPL57;MRPS31;TWNK;MRPS28;MRPS2;SHMT2;PNPT1;MRPS22;MRPS21;MPV17L2;MRPL10;MRPL45;LRPPRC;MRPS23;HSD17B10;MTIF3;MRPL54;MRPS18B;MALSU1;MRPL28;MRPL36;MTERF3;MRPL37;FASTKD2;MTPAP;COA3;MRPS17;MRPL2;MRPS11;RMND1;MRPS7;MRPL58;TFB1M;OXA1L;MTERF1;ALKBH1;TFB2M;MRPL21;MRPS18A,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,97,0.07216494845360824
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,5.530973451327434e-4,0.0024473991817650495,-0.5028326829118069,-2.4113473381374813,0,96,MT-ND6;LYRM7;MT-ND1;HIGD1A;TMEM126B;COX20;MT-ND5;MT-ND4;SMIM20;COX7A2;STMP1;NDUFA6;NDUFS5;TFAM;PET117;COX7A1;HIGD2B;MT-ND2;CHCHD4;SDHAF3;COX16;COX7A2L;NDUFB3;COX18;COA6;COX17;COX14;RAB5IF;UQCC2;NDUFAF4;UQCRFS1;NDUFS1;ATPAF1;AIFM1;NDUFC2;TIMM21;TIMMDC1;NDUFA13;SDHAF4;SURF1;NDUFS6;LYRM2;TMEM70;NDUFAF1;TACO1;TMEM186;HIGD2A;NDUFS3;DMAC1;UQCC3;NDUFS4;NDUFS8;COA4;TTC19;ATP23;TMEM126A;COA8;TMEM223;SDHAF2,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,59,0.15254237288135594
GOBP_MITOCHONDRIAL_TRANSLATION,6.738544474393531e-4,0.0024473991817650495,-0.4311981955447891,-2.178612748081498,0,129,CHCHD1;MRPL42;MRPL18;MRPL19;MRPL44;MRPL50;MRPL13;MRPS33;MRPL30;MRPS10;MRPL33;MRPL15;MRPL35;MRPL40;MRPL49;UQCC2;MRPL39;TRMT10C;DDX3X;MRPS30;MRPS35;MRPL22;IARS2;MRPL51;MRPL17;MRPS14;MRPL47;GFM2;MRPL24;GATC;MRPS12;MRPS24;MRPL27;MRPL14;TACO1;MTRF1L;MRPS9;MRPL46;AURKAIP1;MRPS18C;NSUN3;MRPS16;MRPL16;NGRN;MRPL12;MRPL32;MRPL52;GADD45GIP1;MRPL9;DARS2;MRPL11;MRPL3;C1QBP;MRPL57;MRPS31;MRPS28;MRPS2;SHMT2;MRPS22;MRPS21;MPV17L2;MRPL10;MRPL45;LRPPRC;MRPS23;MTIF3;MRPL54;MRPS18B;MALSU1;MRPL28;MRPL36;MRPL37;FASTKD2;COA3;MRPS17;MRPL2;MRPS11;RMND1;MRPS7;MRPL58;OXA1L;ALKBH1;MRPL21;MRPS18A;TRUB2;MRPL1;MRPL23;MRPL41;QRSL1,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,89,0.07865168539325842
GOMF_HEAT_SHOCK_PROTEIN_BINDING,0.018485390578413835,0.026924373233776673,-0.2754732723080151,-1.3689882662267072,30,115,GBP1;ITGB2;DNAJB9;SLC12A2;HSPA2;HSPA13;DNAJA2;CDC37L1;DNAJA1;DNAJB14;SGTB;BAG2;PTGES3;HDAC2;TFAM;ST13;HSPA1A;CHORDC1;PPID;FICD;GUCY1B1;CDK1;DNAJC8;DNAJB1;APAF1;HIF1A;HSPA1B;BAK1;HSPA14;AHR;TTC4;ITGAM;STIP1;HSPA9;HSPA8;FKBP4;AHSA1,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.5698543977525607,37,0.35135135135135137
GOMF_RNA_ENDONUCLEASE_ACTIVITY,0.3710467706013363,0.40850204330875106,-0.23121241409996035,-1.0375353419265863,832,66,LACTB2;ABCE1;TSNAX;MRPL44;FEN1;EXO1;ZC3H12C;ENDOG;TSEN34;RNASEL;RIDA;SLFN13;NUDT12;PPP1R8;CPSF3;DBR1;ELAC1;TMBIM6;RPP30;RPP25;POP4;RPP40;YBEY;RNASEH1;POP7;RNASEK;RPP14;ANG;POP5;RPP21;POP1;NUDT16L1;CWF19L1;APEX1;AGO4;AGO2,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.38880576680476997,36,0.1111111111111111
HALLMARK_ADIPOGENESIS,9.813542688910696e-4,0.0024473991817650495,-0.3228441971911165,-1.7260290097954492,0,186,ABCA1;MGLL;RNF11;SLC66A3;MYLK;DNAJB9;CMPK1;DHRS7;DECR1;G3BP2;PRDX3;NKIRAS1;SOD1;NDUFA5;PHYH;LIFR;COX7B;ACOX1;NABP1;UBQLN1;SOWAHC;CMBL;GPX4;MGST3;IDH3A;CHCHD10;UQCR10;SSPN;ACADM;GHITM;MRPL15;GADD45A;NDUFAB1;DLD;COX8A;CHUK;RAB34;DLAT;YWHAG;AIFM1;SQOR;ADIPOR2;MTCH2;DRAM2;DBT;GPD2;CPT2;GPAM;MDH2;SUCLG1;REEP5;SDHC;COX6A1;ACAA2;STOM;PDCD4;ECH1;CD302;TALDO1;JAGN1;NDUFS3;CAVIN1;DDT;RIOK3;UQCR11;CS;IDH1;PPP1R15B;ATP5PO;SCP2;APLP2;ECHS1;IFNGR1;SDHB;PPM1B;TOB1;UBC;LTC4S;CAVIN2;UQCRQ;CDKN2C,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,81,0.32098765432098764
HALLMARK_ANDROGEN_RESPONSE,5.446623093681918e-4,0.0024473991817650495,-0.42802785924867537,-2.0509184490093597,0,95,NKX3-1;HPGD;ZBTB10;SLC38A2;DNAJB9;B2M;AKAP12;CCND1;STEAP4;UBE2J1;LMAN1;TMEM50A;FADS1;SPCS3;LIFR;ELL2;MYL12A;NCOA4;RPS6KA3;ACSL3;PA2G4;KRT19;GSR;ELOVL5;RAB4A;APPBP2;PMEPA1;ELK4;DBI;VAPA;IDI1;ITGAV;SRP19;SMS;CDC14B;GNAI3;XRCC6;ADRM1;CDK6;ABHD2;TPD52;SRF;PGM3;XRCC5;UAP1;B4GALT1;GPD1L;ALDH1A3;MAK;CENPN;TNFAIP8,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,51,0.45098039215686275
HALLMARK_ANGIOGENESIS,0.20555555555555555,0.2504040404040404,0.4083872597450093,1.2268672682065271,1368,23,SERPINA5;COL5A2;SLCO2A1;PTK2;JAG2;VEGFA;APP,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.6013586678297285,7,0.42857142857142855
HALLMARK_APICAL_JUNCTION,0.42928774928774927,0.45654411432189207,0.24574650441722626,1.0236168790846378,3766,156,EXOC4;PKD1;ITGA10;THBS3;COL16A1;ICAM5;AMH;NLGN2;EVL;CLDN15;CERCAM;TSPAN4;WNK4;PTK2;MVD;SPEG;INPPL1;ALOX15B;MMP2;DLG1;PECAM1;FBN1;NF1;MDK;MYH10;TSC1;FYB1;PLCG1;CLDN6;TRAF1;BMP1;AKT2;VAV2;SYMPK;MADCAM1;NLGN3;STX4;CDH4,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.34051725168734936,38,0.10526315789473684
HALLMARK_APICAL_SURFACE,0.8379005364651297,0.8505959991388439,0.2298665512639333,0.7417110677054515,5778,32,EFNA5;RTN4RL1;SULF2;CROCC;SLC2A4;APP;GAS1,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.07027666436360065,7,0.42857142857142855
HALLMARK_APOPTOSIS,7.369196757553427e-4,0.0024473991817650495,-0.4084429294406585,-2.0907771879854975,0,140,CASP1;TGFB2;ENO2;PLAT;BNIP3L;IL1A;XIAP;CCND1;CASP3;SC5D;PPP3R1;DNAJA1;SOD1;IER3;TIMP2;BTG3;BCL10;BTG2;EMP1;CCNA1;PMAIP1;IL1B;FDXR;EREG;CASP4;GPX4;CASP7;TIMP1;CDKN1A;PEA15;CDK2;GSR;TXNIP;GADD45A;GCH1;CDKN1B;CAV1;TGFBR3;TNFRSF12A;RNASEL;SOD2;LGALS3;IL18;VDAC2;BCL2L1;BID;KRT18;TNFSF10;PAK1;MCL1;SLC20A1;DNAJC3;FAS;PPT1;PDCD4;ETF1;CTNNB1;RHOB;PDGFRB;TAP1;HMOX1;EGR3;IFITM3;CASP6;ANXA1;DAP;IFNGR1;CASP8;NEDD9;BIRC3;DNM1L;BIK,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,72,0.3055555555555556
HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.03482587064676617,0.047619047619047616,-0.3014669454920813,-1.3657916817620666,76,69,GPX8;ANXA5;SC5D;TP53INP1;PDK3;ALDOC;GNAI1;S100A11;MAL2;TNFRSF12A;LGALS3;TMEM97;ACTG1;ANTXR2;STARD4;IDI1;CBS;ERRFI1;CXCL16;CTNNB1;ECH1;CYP51A1;ATF5;JAG1;SEMA3B;TRIB3;PMVK;TM7SF2,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.3222192947339193,28,0.2857142857142857
HALLMARK_COAGULATION,0.013584117032392894,0.020684905481143726,-0.30004624463312934,-1.4291202976720019,25,90,PRSS23;DUSP6;CTSO;F3;PLAT;PLAU;LAMP2;ACOX2;PROS1;CFH;SERPINA1;GNG12;GDA;RAPGEF3;RAC1;RABIF;ARF4;PDGFB;TIMP1;CTSH;CSRP1;FYN,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.6843464592553679,22,0.18181818181818182
HALLMARK_COMPLEMENT,8.169934640522876e-4,0.0024473991817650495,-0.36767248842632066,-1.918796558827471,0,157,CTSS;S100A9;DUSP6;CASP1;CTSO;CXCL1;GMFB;F3;PLAT;ANXA5;SH2B3;CD55;LAMP2;CASP3;PSMB9;CALM1;CFH;GNB4;FDX1;PDP1;SERPINA1;TIMP2;PPP2CB;PRSS3;CDK5R1;DUSP5;DGKG;HSPA1A;PRCP;RABIF;CASP4;PIM1;PDGFB;CASP7;CPM;GRB2;TIMP1;CTSH;CSRP1;GCA;FYN;APOBEC3F;LAP3;LGALS3;PLA2G7;DYRK2;IRF2;PHEX;CALM3;ITGAM;GPD2;APOBEC3G;RHOG;MAFF;GNAI3;F8;CTSB;VCPIP1;PFN1;CASP10;GNAI2,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,61,0.18032786885245902
HALLMARK_DNA_REPAIR,7.757951900698216e-4,0.0024473991817650495,-0.4215069054069503,-2.1721215004378096,0,147,RRM2B;SDCBP;POLR2K;PCNA;RAD51;NUDT21;POLR3GL;GSDME;RALA;SMAD5;TMED2;POLB;TAF12;FEN1;POLR2D;GTF2A2;GPX4;RFC2;TSG101;HPRT1;SNAPC5;AK3;MPC2;SAC3D1;CLP1;COX17;EIF1B;RPA3;MRPL40;TYMS;TAF9;POLD4;RFC4;STX3;TAF13;RFC3;RBX1;AK1;SUPT4H1;CETN2;CANT1;GTF2B;PRIM1;EDF1;DUT;POLH;SURF1;ADRM1;DAD1;DCTN4;ARL6IP1;XPC;NUDT9;POLR1D;ALYREF;NME1;TK2;POLR2A;RPA2;PNP;DGUOK;APRT;POLR2I;RNMT;ZWINT;ERCC4;NT5C3A;TP53;NCBP2;ADA;GTF2H3;RFC5;GMPR2;SF3A3;POLR2F;NME4;DDB2,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,77,0.12987012987012986
HALLMARK_E2F_TARGETS,0.001059322033898305,0.0024473991817650495,-0.30026030880547655,-1.6209528008259995,0,197,MYC;PRPS1;UBR7;USP1;DSCC1;UBE2T;HMGB3;PCNA;CBX5;STMN1;ASF1A;SLBP;DCK;NUDT21;DEK;DONSON;PPM1D;BRMS1L;NAP1L1;DCLRE1B;MAD2L1;MTHFD2;ASF1B;EIF2S1;GINS1;RAD1;ANP32E;RFC2;GINS4;PA2G4;CDKN1A;SMC3;MCM5;RRM2;CKS1B;CDK1;PRDX4;RPA3;SYNCRIP;IPO7;CDKN1B;RAD21;PSIP1;ATAD2;RAD51C;MCM4;DCTPP1;RBBP7;LYAR;MCM2;RFC3;MCM3;PPP1R8;CNOT9;CDC25A;CHEK1;MSH2;DUT;GSPT1;TMPO;PTTG1;MCM6;HELLS;TUBG1;TCF19;TRA2B;XRCC6;NBN;ORC6;NOLC1;CCNE1;NME1;SNRPB;TUBB;CSE1L;PHF5A;RPA2;UNG;JPT1;RAD51AP1;LMNB1;SMC1A;SPC25;CCP110;PSMC3IP;TP53;XPO1;GINS3;RAN;MYBL2;CDKN2C;BARD1;RPA1;POP7;E2F8;BRCA2;TK1;ING3;LBR;KPNA2;MMS22L,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,101,0.24752475247524752
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02527646129541864,0.03528172722485518,-0.24984207481576534,-1.292495949423296,31,151,CXCL8;SERPINE2;FUCA1;NT5E;DKK1;WNT5A;SGCB;SNAI2;CXCL1;PFN2;ENO2;VCAN;MYLK;ITGB1;CCN2;INHBA;IGFBP3;AREG;CALU;FSTL1;TGFBI;ITGB5;TIMP1;FLNA;MAGEE1;TGM2;FGF2;GADD45A;TPM4;TGFBR3;TNFRSF12A;PMEPA1;NID2;MGP;CAPG;MYL9;ITGAV;ITGA2;SDC4;FAS;LOXL1;RHOB;PDGFRB;SPOCK1;COL1A1;FZD8;GEM,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.4524501620361912,47,0.19148936170212766
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.74535898009393875,0.7682931025583676,0.20637856180810982,0.8721216915796091,6664,181,KCNK5;RAPGEFL1;FARP1;CELSR1;TJP3;SYT12;MED13L;SVIL;SCNN1A;NAV2;CLIC3;SLC7A5;LRIG1;IGF1R;OLFML3;OVOL2;FASN;ADCY9;FKBP5;MLPH;KDM4B;KCNK15;ABAT;DHCR7;PDZK1;ABCA3;CA12;CELSR2;SCARB1;PEX11A;MAST4;KRT15;ANXA9;MUC1;MAPT;CHPT1;MYBBP1A;AFF1;HR;THSD4;FLNB;DEPTOR;WWC1;NCOR2;ITPK1;TUBB2B;RAB17;ELF3;NADSYN1;ESRP2;TSKU;AKAP1;STC2;MYOF;MED24;SYBU,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.11447306572416413,56,0.375
HALLMARK_ESTROGEN_RESPONSE_LATE,0.27684117125110913,0.32540979778639145,-0.19964881818780603,-1.0578116995274511,311,173,S100A9;PRSS23;PAPSS2;DYNLT3;RAB31;CPE;TSPAN13;CCND1;DNAJC12;ACOX2;UGDH;CDC6;SERPINA1;BTG3;MOCS2;COX6C;TNNC1;AREG;CCNA1;GAL;GINS2;KLK10;HPRT1;AGR2;MICB;BLVRB;KRT19;IL6ST;ELOVL5;CAV1;PTGES;PERP;HSPA4L;CACNA2D2;OPN3;KLF4;SLC16A1;FKBP4;ARL3;FRK;TFAP2C;NRIP1;PDCD4;SFN;ABHD2;GALE;SNX10;EGR3;BCL2;MAPK13;MYB;MEST;NAB2;SIAH2;SEMA3B;ALDH3B1,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.48756937499932873,56,0.25
HALLMARK_FATTY_ACID_METABOLISM,0.0058953574060427415,0.010790530101940386,-0.28947375772095313,-1.481786280380062,7,140,UBE2L6;HPGD;ENO2;MGLL;TP53INP2;SERINC1;DECR1;PSME1;CRYZ;UGDH;BLVRA;OSTC;HSD17B11;ACOX1;SDHD;HSP90AA1;MDH1;HCCS;HSPH1;ACADM;YWHAH;ELOVL5;S100A10;FH;DLD;VNN1;SUCLA2;HSDL2;PRDX6;EHHADH;ALDH9A1;MIF;ADIPOR2;IDI1;GPD2;PTS;CPOX;CPT2;LDHA;MDH2;SUCLG1;SMS;ALDH1A1;SDHC;NBN;ACAA2;ACSL4;ECH1;ACSL5;METAP1;RDH11;IDH1;HSD17B4;HADHB;ECHS1;EPHX1;DLST;GABARAPL1;LTC4S;HMGCL;PDHA1;CBR1;PDHB;ERP29,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.9669572193863671,64,0.265625
HALLMARK_G2M_CHECKPOINT,0.9505147791431419,0.9505147791431419,0.17393576016175413,0.7402641624642022,8585,194,TROAP;CENPF;ESPL1;STAG1;EFNA5;MKI67;PLK1;AURKB;CENPA;KIF2C;SLC7A5;CENPE;KIF4A;HMMR;CDC20;ATRX;CDC25B;POLE;NOTCH2;TOP2A;DDX39A;NSD2;MEIS2;KIF15;TACC3;FANCC;E2F4,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,0.02204112608900174,27,0.2962962962962963
HALLMARK_GLYCOLYSIS,9.049773755656109e-4,0.0024473991817650495,-0.32201100035308794,-1.7092214993493453,0,175,NT5E;SRD5A3;PRPS1;ENO2;ARPP19;VCAN;GLRX;NANP;STMN1;SOD1;ERO1A;IER3;UGP2;GPR87;PPP2CB;ME2;IL13RA1;TGFA;CHST6;LHX9;IGFBP3;PDK3;MDH1;TGFBI;GNE;FAM162A;GFPT1;TXN;PGM2;AK3;IRS2;CDK1;POLR3K;DLD;CYB5A;GLCE;PKP2;BPNT1;ALDH9A1;MIF;DSC2;RPE;GOT2;VLDLR;TPI1;FKBP4;AK4;LDHA;HS2ST1;MDH2;SDHC;ARTN;B4GALT4;KDELR3;RRAGD;B3GNT3;PGAM1;GALE;HAX1;TALDO1;EGLN3;CASP6;COPB2;PPIA;IDH1;B4GALT1;B3GAT3;PGK1;G6PD;SDC1;KIF2A;BIK;TPST1;PGLS;PFKP;CITED2;GPC4;SLC35A3;PKM;STC1;SAP30,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,81,0.32098765432098764
HALLMARK_HEDGEHOG_SIGNALING,0.0674865026994601,0.0886587388404672,0.470052177494783,1.4248522242276251,449,24,OPHN1;CELSR1;SCG2;TLE1;NRP2;VEGFA;NF1,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,1.052278450777734,7,0.5714285714285714
HALLMARK_HEME_METABOLISM,0.0017050298380221654,0.003569906223358909,-0.29053165612814,-1.519515578344254,1,162,VEZF1;SDCBP;TSPAN5;MOSPD1;NUDT4;BNIP3L;BPGM;OSBP2;LAMP2;SLC30A1;GDE1;DCUN1D1;BLVRA;TMEM9B;ALDH6A1;YPEL5;FECH;ARL2BP;ADIPOR1;HTATIP2;ELL2;DAAM1;BTG2;NCOA4;XK;LMO2;MGST3;TOP1;SMOX;KEL;BLVRB;GLRX5;ISCA1;PICALM;HEBP1;ANK1;CPOX;TCEA1;EIF2AK1;CLCN3;DCAF10;NEK7;CTSB;MKRN1;ATG4A;MFHAS1;OPTN;RBM38;ENDOD1;MAP2K3;RIOK3;FBXO7;CCDC28A;RNF19A;CIR1;DMTN;SLC10A3;RAD23A;PGLS;FOXJ2;GCLM;LRP10,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.4473431920706274,62,0.20967741935483872
HALLMARK_HYPOXIA,8.944543828264759e-4,0.0024473991817650495,-0.2923261445375887,-1.5489540237841852,0,174,PGF;ENO2;F3;FBP1;GLRX;BNIP3L;CSRP2;AKAP12;MT1E;MT2A;IDS;PLAC8;CCN2;PRDX5;ERO1A;IER3;UGP2;LXN;IGFBP3;PDK3;ALDOC;TGFBI;PIM1;PDGFB;TES;FAM162A;PGM2;CDKN1A;KLHL24;SRPX;TGM2;IRS2;CDKN1B;RBPJ;CAV1;HS3ST1;MIF;VHL;VLDLR;TPI1;AK4;AMPD3;SDC4;LDHA;KIF5A;ERRFI1;MAFF;KDELR3;RRAGD;STBD1;TPD52;HMOX1;GAPDH;CASP6;BCL2;CAVIN1;SIAH2;ANXA2;PGK1;CCN1;PFKP;TIPARP;CITED2;S100A4;GPC4;SERPINE1;STC1;CCNG2;SAP30;CAVIN3,DT_vs_D,24 hours,CPT_low,DOX+TAM,DOX,2,2,vst_mean_diff,2.6112951894961984,70,0.22857142857142856
