baseline_mode,baseline_label,condition_label,comparison_id,window,baseline_rank,median,q25,q75,n_genes,time_h,dox,tam,cpt_level
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8064,-2.0,-198.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8065,-4.0,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8066,-2.0,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8067,-4.0,-200.0,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8068,-2.0,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8069,-1.5,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8070,-1.5,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8071,-1.5,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8072,-2.0,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8073,-1.5,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8074,-2.0,-200.0,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8075,-1.5,-198.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8076,-1.5,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8077,-1.5,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8078,-1.0,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8079,-1.0,-200.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8080,-1.5,-203.0,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8081,-1.0,-203.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8082,-1.5,-203.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8083,-1.5,-203.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8084,-1.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8085,0.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8086,0.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8087,0.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8088,1.5,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8089,3.5,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8090,1.5,-204.5,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8091,0.0,-204.5,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8092,0.0,-204.5,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8093,1.5,-204.5,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8094,3.5,-204.5,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8095,6.0,-203.25,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8096,6.0,-203.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8097,6.0,-203.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8098,6.0,-203.0,248.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8099,6.0,-203.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8100,6.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8101,6.0,-203.0,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8102,6.0,-203.25,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8103,3.5,-204.5,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8104,3.5,-204.5,246.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8105,1.5,-206.0,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8106,1.5,-206.25,244.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8107,0.5,-207.0,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8108,0.5,-207.5,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8109,0.5,-207.5,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8110,0.5,-207.5,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8111,0.5,-207.5,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8112,1.5,-207.0,242.5,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8113,0.5,-207.0,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8114,0.5,-207.0,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8115,0.5,-207.0,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8116,-0.5,-207.0,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8117,-0.5,-207.0,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8118,-0.5,-206.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8119,-1.0,-206.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8120,-1.0,-207.0,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8121,-0.5,-206.25,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8122,-0.5,-206.25,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8123,-0.5,-206.25,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8124,-1.0,-207.0,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8125,-1.5,-207.5,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8126,-2.0,-207.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8127,-2.0,-207.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8128,-2.0,-209.0,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8129,-1.5,-207.5,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8130,-1.0,-207.5,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8131,-0.5,-207.5,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8132,-1.0,-207.5,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8133,-1.5,-209.0,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8134,-2.0,-209.0,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8135,-2.0,-209.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8136,-1.5,-209.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8137,-1.5,-209.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8138,-1.5,-209.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8139,-1.5,-209.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8140,-1.5,-209.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8141,-1.5,-209.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8142,-1.5,-209.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8143,-1.5,-209.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8144,-1.5,-209.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8145,-1.5,-210.0,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8146,-1.5,-210.0,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8147,-2.0,-210.5,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8148,-2.0,-212.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8149,-2.0,-212.25,227.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8150,-1.5,-212.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8151,-1.5,-212.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8152,-2.0,-212.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8153,-1.5,-212.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8154,-1.5,-213.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8155,-1.0,-212.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8156,-1.0,-213.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8157,-0.5,-212.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8158,0.5,-212.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8159,-0.5,-212.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8160,-0.5,-212.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8161,-0.5,-212.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8162,-0.5,-212.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8163,0.5,-212.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8164,1.5,-210.5,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8165,1.5,-212.5,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8166,0.5,-214.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8167,0.5,-214.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8168,0.5,-214.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8169,0.5,-216.5,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8170,-0.5,-221.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8171,-1.0,-222.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8172,-0.5,-222.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8173,-0.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8174,0.5,-221.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8175,-0.5,-221.25,233.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8176,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8177,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8178,-1.0,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8179,-1.0,-222.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8180,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8181,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8182,-0.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8183,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8184,-0.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8185,0.5,-221.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8186,0.5,-221.25,236.75,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8187,0.5,-221.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8188,1.5,-221.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8189,1.5,-221.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8190,1.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8191,1.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8192,3.5,-216.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8193,3.5,-216.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8194,3.5,-216.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8195,3.5,-214.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8196,3.5,-214.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8197,3.5,-214.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8198,3.5,-214.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8199,6.0,-214.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8200,6.0,-214.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8201,6.0,-214.25,234.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8202,3.5,-216.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8203,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8204,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8205,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8206,3.5,-216.5,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8207,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8208,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8209,1.5,-221.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8210,3.5,-221.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8211,3.5,-222.25,233.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8212,1.5,-222.25,229.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8213,1.5,-222.25,228.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8214,1.5,-222.25,227.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8215,0.5,-223.25,227.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8216,-0.5,-224.0,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8217,-0.5,-224.0,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8218,-0.5,-224.0,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8219,-0.5,-224.25,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8220,-0.5,-224.25,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8221,-0.5,-224.25,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8222,-1.0,-224.25,226.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8223,-1.5,-224.25,226.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8224,-2.0,-224.25,226.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8225,-1.5,-224.0,226.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8226,-2.0,-224.25,226.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8227,-2.0,-224.25,223.0,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8228,-2.0,-224.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8229,-4.0,-225.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8230,-4.0,-225.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8231,-6.0,-225.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8232,-6.0,-224.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8233,-6.5,-225.25,220.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8234,-6.5,-225.25,221.25,17430,4,None_Dox,MYC,None_CPT
matched,4 h Ctrl,4 h Tam,matched::4 h Ctrl__vs__4 h Tam,500,8235,-6.0,-224.25,221.25,17430,4,None_Dox,MYC,None_CPT
