gene,baseline_value,baseline_band,baseline_source_matrix
TMEM238L,4.9071304400925495,NA,size_factor_normalized_counts
TMEM240,7.441973665838688,NA,size_factor_normalized_counts
TMEM241,561.5032607451716,mid,size_factor_normalized_counts
TMEM242,311.2483399681547,mid,size_factor_normalized_counts
TMEM243,429.62849600153595,mid,size_factor_normalized_counts
TMEM245,2737.6167876231057,NA,size_factor_normalized_counts
TMEM246,1038.6641532775047,mid,size_factor_normalized_counts
TMEM248,3048.69831648487,head,size_factor_normalized_counts
TMEM249,6.9607990129866515,NA,size_factor_normalized_counts
TMEM25,1.6537719257419308,tail,size_factor_normalized_counts
TMEM250,1786.5635861218402,NA,size_factor_normalized_counts
TMEM251,299.1907618351092,mid,size_factor_normalized_counts
TMEM253,4.588511798640242,NA,size_factor_normalized_counts
TMEM254,420.1263603814559,mid,size_factor_normalized_counts
TMEM254-AS1,5.015501114359036,NA,size_factor_normalized_counts
TMEM255B,4.93422310865917,NA,size_factor_normalized_counts
TMEM256,426.11070418286624,mid,size_factor_normalized_counts
TMEM258,1334.5278911170885,NA,size_factor_normalized_counts
TMEM259,3036.2386034183155,head,size_factor_normalized_counts
TMEM260,516.8991107059255,mid,size_factor_normalized_counts
TMEM263,920.1897324757293,mid,size_factor_normalized_counts
TMEM265,462.22275986352247,mid,size_factor_normalized_counts
TMEM267,360.47458785595484,mid,size_factor_normalized_counts
TMEM268,273.1844930075237,mid,size_factor_normalized_counts
TMEM269,0.7997932943043438,tail,size_factor_normalized_counts
TMEM273,5.361212424377964,NA,size_factor_normalized_counts
TMEM30A,4410.144895493106,head,size_factor_normalized_counts
TMEM30B,759.5559951870512,mid,size_factor_normalized_counts
TMEM33,4744.770396294705,head,size_factor_normalized_counts
TMEM35B,199.56454964344118,mid,size_factor_normalized_counts
TMEM37,4.4801411243737554,NA,size_factor_normalized_counts
TMEM38A,271.39525773894866,mid,size_factor_normalized_counts
TMEM38B,488.71020334395996,mid,size_factor_normalized_counts
TMEM39A,537.3339191419473,mid,size_factor_normalized_counts
TMEM39B,174.75797075731222,mid,size_factor_normalized_counts
TMEM40,22.752910313234857,mid,size_factor_normalized_counts
TMEM41A,563.0486619966471,mid,size_factor_normalized_counts
TMEM41B,1452.5341240287062,NA,size_factor_normalized_counts
TMEM42,336.2651668214695,mid,size_factor_normalized_counts
TMEM43,3088.428922133937,head,size_factor_normalized_counts
TMEM44,300.1931905720742,mid,size_factor_normalized_counts
TMEM44-AS1,74.39264398982026,mid,size_factor_normalized_counts
TMEM45A,582.9557229672087,mid,size_factor_normalized_counts
TMEM45B,399.70624913505094,mid,size_factor_normalized_counts
TMEM50A,1896.5535250895512,NA,size_factor_normalized_counts
TMEM50B,666.9848467767638,mid,size_factor_normalized_counts
TMEM51,150.27650389398272,mid,size_factor_normalized_counts
TMEM51-AS1,59.45451132100964,mid,size_factor_normalized_counts
TMEM52,4.534326461506998,NA,size_factor_normalized_counts
TMEM53,298.6889878950377,mid,size_factor_normalized_counts
TMEM54,1052.6074697338754,mid,size_factor_normalized_counts
TMEM59,4219.561227385631,head,size_factor_normalized_counts
TMEM60,132.53909469510688,mid,size_factor_normalized_counts
TMEM61,64.9511870882207,mid,size_factor_normalized_counts
TMEM62,514.3501615743071,mid,size_factor_normalized_counts
TMEM63A,658.3301964067743,mid,size_factor_normalized_counts
TMEM63B,1083.6205080081168,mid,size_factor_normalized_counts
TMEM63C,573.9195369509304,mid,size_factor_normalized_counts
TMEM64,913.4716483366643,mid,size_factor_normalized_counts
TMEM65,709.8420792650518,mid,size_factor_normalized_counts
TMEM67,244.40604031843964,mid,size_factor_normalized_counts
TMEM68,441.3132701559959,mid,size_factor_normalized_counts
TMEM69,736.6481413869417,mid,size_factor_normalized_counts
TMEM70,593.1416686828012,mid,size_factor_normalized_counts
TMEM71,13.975783363106547,NA,size_factor_normalized_counts
TMEM79,416.97487916002467,mid,size_factor_normalized_counts
TMEM80,386.9349386678257,mid,size_factor_normalized_counts
TMEM81,31.20492524056371,mid,size_factor_normalized_counts
TMEM86A,31.523543882016018,mid,size_factor_normalized_counts
TMEM86B,44.943367967917816,mid,size_factor_normalized_counts
TMEM87A,1714.8141560320328,NA,size_factor_normalized_counts
TMEM87B,1697.7334642601031,NA,size_factor_normalized_counts
TMEM88,4.107337145788206,NA,size_factor_normalized_counts
TMEM8A,1304.5878781588103,NA,size_factor_normalized_counts
TMEM8B,154.038129729752,mid,size_factor_normalized_counts
TMEM9,767.5604215114416,mid,size_factor_normalized_counts
TMEM91,16.083637273133892,NA,size_factor_normalized_counts
TMEM92,140.0352536980788,mid,size_factor_normalized_counts
TMEM92-AS1,0.8268859628709654,tail,size_factor_normalized_counts
TMEM94,1462.8501588489626,NA,size_factor_normalized_counts
TMEM95,0,tail,size_factor_normalized_counts
TMEM97,1682.8170500216897,NA,size_factor_normalized_counts
TMEM98,132.53909469510688,mid,size_factor_normalized_counts
TMEM99,380.2591722463776,mid,size_factor_normalized_counts
TMEM9B,970.3653429065391,mid,size_factor_normalized_counts
TMEM9B-AS1,88.90378734291208,mid,size_factor_normalized_counts
TMF1,1910.6907453208794,NA,size_factor_normalized_counts
TMIE,9.149930928713863,NA,size_factor_normalized_counts
TMLHE,618.02952557463,mid,size_factor_normalized_counts
TMOD1,173.13778488148407,mid,size_factor_normalized_counts
TMOD2,99.70749019736789,mid,size_factor_normalized_counts
TMOD3,8972.124682894364,head,size_factor_normalized_counts
TMOD4,5.322859511208524,NA,size_factor_normalized_counts
TMPO,3152.315882623534,head,size_factor_normalized_counts
TMPO-AS1,42.30015406790519,mid,size_factor_normalized_counts
TMPPE,207.1268908829609,mid,size_factor_normalized_counts
TMPRSS11D,0.853978631437587,tail,size_factor_normalized_counts
TMPRSS11E,21.282293686112126,NA,size_factor_normalized_counts
TMPRSS13,1144.7299103980463,mid,size_factor_normalized_counts
TMPRSS15,9.604012912999277,NA,size_factor_normalized_counts
TMPRSS2,55.23880350095495,mid,size_factor_normalized_counts
TMPRSS3,69.56679155542759,mid,size_factor_normalized_counts
TMPRSS4,324.1598967326379,mid,size_factor_normalized_counts
TMPRSS5,2.4535652200462748,tail,size_factor_normalized_counts
TMSB10,19753.771633618275,head,size_factor_normalized_counts
TMSB15B,26.619655703042632,mid,size_factor_normalized_counts
TMSB4X,3755.1959084189893,head,size_factor_normalized_counts
TMTC1,3352.8427815726795,head,size_factor_normalized_counts
TMTC2,1069.8755718994155,mid,size_factor_normalized_counts
TMTC3,3083.1771995270033,head,size_factor_normalized_counts
TMTC4,394.87868627373587,mid,size_factor_normalized_counts
TMUB1,752.6699807984171,mid,size_factor_normalized_counts
TMUB2,554.4535712019599,mid,size_factor_normalized_counts
TMX1,1929.3557986323676,NA,size_factor_normalized_counts
TMX2,1918.4643243908645,NA,size_factor_normalized_counts
TMX3,2310.7692071507718,NA,size_factor_normalized_counts
TMX4,1267.3734662072684,NA,size_factor_normalized_counts
TNC,692.1859480718758,mid,size_factor_normalized_counts
TNF,5.734016402963514,NA,size_factor_normalized_counts
TNFAIP1,1043.429326993417,mid,size_factor_normalized_counts
TNFAIP2,11074.807915088182,head,size_factor_normalized_counts
TNFAIP3,775.4835698301324,mid,size_factor_normalized_counts
TNFAIP6,31.74028523054899,mid,size_factor_normalized_counts
TNFAIP8,910.3884583582385,mid,size_factor_normalized_counts
TNFAIP8L1,251.4546107184733,mid,size_factor_normalized_counts
TNFAIP8L3,19.52664446745086,NA,size_factor_normalized_counts
TNFRSF10A,589.2792846972907,mid,size_factor_normalized_counts
TNFRSF10B,2722.0902287703548,NA,size_factor_normalized_counts
TNFRSF10C,108.63418639620161,mid,size_factor_normalized_counts
TNFRSF10D,671.7565138740233,mid,size_factor_normalized_counts
TNFRSF11A,586.5807663169668,mid,size_factor_normalized_counts
TNFRSF11B,24.352496901843544,mid,size_factor_normalized_counts
TNFRSF12A,1289.8196254985671,NA,size_factor_normalized_counts
TNFRSF13C,3.334636520050483,tail,size_factor_normalized_counts
TNFRSF14,55.98441145812605,mid,size_factor_normalized_counts
TNFRSF14-AS1,4.107337145788206,NA,size_factor_normalized_counts
TNFRSF19,8.987374917314133,NA,size_factor_normalized_counts
TNFRSF1A,1603.9767318142317,NA,size_factor_normalized_counts
TNFRSF21,1555.692233944916,NA,size_factor_normalized_counts
TNFRSF25,7.760592307290995,NA,size_factor_normalized_counts
TNFRSF4,0,tail,size_factor_normalized_counts
TNFRSF6B,31.53003726336317,mid,size_factor_normalized_counts
TNFSF10,113.57490288620794,mid,size_factor_normalized_counts
TNFSF12,232.1382142182083,mid,size_factor_normalized_counts
TNFSF13,434.1021437445625,mid,size_factor_normalized_counts
TNFSF13B,10.268342864470512,NA,size_factor_normalized_counts
TNFSF14,167.42436776574002,mid,size_factor_normalized_counts
TNFSF15,7.604529677238418,NA,size_factor_normalized_counts
TNFSF4,7.523251671538553,NA,size_factor_normalized_counts
TNFSF9,874.093247378963,mid,size_factor_normalized_counts
TNIK,295.1505967891485,mid,size_factor_normalized_counts
TNIP1,2768.626689945534,NA,size_factor_normalized_counts
TNIP2,619.0872587919064,mid,size_factor_normalized_counts
TNIP3,60.254304615313984,mid,size_factor_normalized_counts
TNK1,484.53569409834427,mid,size_factor_normalized_counts
TNK2,957.5209582418836,mid,size_factor_normalized_counts
TNKS,1632.5319497734354,NA,size_factor_normalized_counts
TNKS1BP1,6304.22963031356,head,size_factor_normalized_counts
TNKS2,2059.1585338022455,NA,size_factor_normalized_counts
TNKS2-AS1,3.7074404986360334,tail,size_factor_normalized_counts
TNNC1,7.014984350119895,NA,size_factor_normalized_counts
TNNI1,0,tail,size_factor_normalized_counts
TNNI2,610.2093736920367,mid,size_factor_normalized_counts
TNNI3K,10.376713538737,NA,size_factor_normalized_counts
TNNT1,51.10437368660013,mid,size_factor_normalized_counts
TNNT2,9.922631554451584,NA,size_factor_normalized_counts
TNPO1,5151.77607108767,head,size_factor_normalized_counts
TNPO2,2131.0087220417945,NA,size_factor_normalized_counts
TNPO3,2017.019816602562,NA,size_factor_normalized_counts
TNRC18,4563.999869924239,head,size_factor_normalized_counts
TNRC6A,1860.576932751728,NA,size_factor_normalized_counts
TNRC6B,3729.7120128186953,head,size_factor_normalized_counts
TNRC6C,399.2168706739294,mid,size_factor_normalized_counts
TNRC6C-AS1,75.72170701939828,mid,size_factor_normalized_counts
TNS1,540.9058962977501,mid,size_factor_normalized_counts
TNS2,289.7016129777236,mid,size_factor_normalized_counts
TNS3,8429.6321867707,head,size_factor_normalized_counts
TNS4,2972.3527620718964,head,size_factor_normalized_counts
TNXB,1134.5081403461838,mid,size_factor_normalized_counts
TOB1,4881.896883645275,head,size_factor_normalized_counts
TOB1-AS1,33.26508719480496,mid,size_factor_normalized_counts
TOB2,4001.6979350279407,head,size_factor_normalized_counts
TOE1,277.72531285037786,mid,size_factor_normalized_counts
TOGARAM1,828.8258865314237,mid,size_factor_normalized_counts
TOGARAM2,0.8268859628709654,tail,size_factor_normalized_counts
TOLLIP,1322.6588425208313,NA,size_factor_normalized_counts
TOLLIP-AS1,19.52664446745086,NA,size_factor_normalized_counts
TOM1,1116.228877775976,mid,size_factor_normalized_counts
TOM1L1,1327.398042711355,NA,size_factor_normalized_counts
TOM1L2,1034.3053695900917,mid,size_factor_normalized_counts
TOMM20,7556.023471474122,head,size_factor_normalized_counts
TOMM22,2413.47099679634,NA,size_factor_normalized_counts
TOMM34,1054.937439230605,mid,size_factor_normalized_counts
TOMM40,2418.2838624680385,NA,size_factor_normalized_counts
TOMM40L,459.9859359920092,mid,size_factor_normalized_counts
TOMM5,1474.7127140638727,NA,size_factor_normalized_counts
TOMM6,1847.8668922867273,NA,size_factor_normalized_counts
TOMM7,1999.354953741683,NA,size_factor_normalized_counts
TOMM70,3666.570660286269,head,size_factor_normalized_counts
TONSL,879.7795718261405,mid,size_factor_normalized_counts
TOP1,3442.376193673971,head,size_factor_normalized_counts
TOP1MT,1434.4239108512447,NA,size_factor_normalized_counts
TOP2A,4722.818398418953,head,size_factor_normalized_counts
TOP2B,4801.055065393421,head,size_factor_normalized_counts
TOP3A,767.5884142767422,mid,size_factor_normalized_counts
TOP3B,518.7761173615476,mid,size_factor_normalized_counts
TOPBP1,1912.7856124682123,NA,size_factor_normalized_counts
TOPORS,959.2159287420644,mid,size_factor_normalized_counts
TOR1A,844.874818611466,mid,size_factor_normalized_counts
TOR1AIP1,1611.4469172918148,NA,size_factor_normalized_counts
TOR1AIP2,4917.204890936635,head,size_factor_normalized_counts
TOR1B,510.4400856330104,mid,size_factor_normalized_counts
TOR2A,164.94370987712713,mid,size_factor_normalized_counts
TOR3A,624.8277685762171,mid,size_factor_normalized_counts
TOR4A,475.9406033036571,mid,size_factor_normalized_counts
TOX4,1575.5516029596915,NA,size_factor_normalized_counts
TP53,3765.5802344822514,head,size_factor_normalized_counts
TP53AIP1,15.419307321662657,NA,size_factor_normalized_counts
TP53BP1,1754.504682249839,NA,size_factor_normalized_counts
TP53BP2,1080.0019580397056,mid,size_factor_normalized_counts
TP53I11,2543.481741647048,NA,size_factor_normalized_counts
TP53I13,486.3379161296136,mid,size_factor_normalized_counts
TP53I3,1567.192733657579,NA,size_factor_normalized_counts
TP53INP1,879.9302602180239,mid,size_factor_normalized_counts
TP53INP2,514.0055694074662,mid,size_factor_normalized_counts
TP53RK,584.8598222913972,mid,size_factor_normalized_counts
TP53TG1,177.93654464731014,mid,size_factor_normalized_counts
TP63,44.726626619384845,mid,size_factor_normalized_counts
TP73,0,tail,size_factor_normalized_counts
TPBG,2715.570524978959,NA,size_factor_normalized_counts
TPCN1,2611.857574928722,NA,size_factor_normalized_counts
TPCN2,343.82200454292183,mid,size_factor_normalized_counts
TPD52,2152.0612876166797,NA,size_factor_normalized_counts
TPD52L1,3495.396534304276,head,size_factor_normalized_counts
TPD52L2,2991.166265488912,head,size_factor_normalized_counts
TPGS1,213.97381570361367,mid,size_factor_normalized_counts
TPGS2,1547.931641637625,NA,size_factor_normalized_counts
TPH1,2.053668572894103,tail,size_factor_normalized_counts
TPI1,10547.782418241964,head,size_factor_normalized_counts
TPK1,15.500585327362522,NA,size_factor_normalized_counts
TPM1,2050.094135974223,NA,size_factor_normalized_counts
TPM1-AS,27.449792786141586,mid,size_factor_normalized_counts
TPM2,1755.7292265735061,NA,size_factor_normalized_counts
TPM3,4910.039218194632,head,size_factor_normalized_counts
TPM4,7544.059038966292,head,size_factor_normalized_counts
TPMT,576.4825919884211,mid,size_factor_normalized_counts
TPP1,1817.1182873168052,NA,size_factor_normalized_counts
TPP2,1872.8100536588674,NA,size_factor_normalized_counts
TPPP,10.295435533037136,NA,size_factor_normalized_counts
TPPP3,4.134429814354826,NA,size_factor_normalized_counts
TPR,5357.082249658601,head,size_factor_normalized_counts
TPRA1,855.0542709457113,mid,size_factor_normalized_counts
TPRG1,14.057061368806412,NA,size_factor_normalized_counts
TPRG1-AS1,13.230175405935446,NA,size_factor_normalized_counts
TPRG1L,573.9542421440221,mid,size_factor_normalized_counts
TPRKB,483.653503655162,mid,size_factor_normalized_counts
TPRN,1333.9242398840977,NA,size_factor_normalized_counts
TPST1,44.570563989332264,mid,size_factor_normalized_counts
TPST2,267.0169939074943,mid,size_factor_normalized_counts
TPT1,65326.67209834204,head,size_factor_normalized_counts
TPT1-AS1,140.6183056438502,mid,size_factor_normalized_counts
TPX2,2204.3100467644244,NA,size_factor_normalized_counts
TRA2A,1633.548484416273,NA,size_factor_normalized_counts
TRA2B,3521.3183891743483,head,size_factor_normalized_counts
TRABD,1721.6383725590083,NA,size_factor_normalized_counts
TRABD2A,336.44832212008873,mid,size_factor_normalized_counts
TRADD,348.63375107144225,mid,size_factor_normalized_counts
TRAF1,33.50242783055741,mid,size_factor_normalized_counts
TRAF2,430.6515240257204,mid,size_factor_normalized_counts
TRAF3,1430.0532595443156,NA,size_factor_normalized_counts
TRAF3IP1,726.4057720478597,mid,size_factor_normalized_counts
TRAF3IP2,992.7042506667495,mid,size_factor_normalized_counts
TRAF3IP2-AS1,27.605855416194164,mid,size_factor_normalized_counts
TRAF4,3009.351263290726,head,size_factor_normalized_counts
TRAF5,519.2919972074914,mid,size_factor_normalized_counts
TRAF6,613.8756156162337,mid,size_factor_normalized_counts
TRAF7,5141.100219051523,head,size_factor_normalized_counts
TRAFD1,1055.9745731606617,mid,size_factor_normalized_counts
TRAIP,85.96255408866662,mid,size_factor_normalized_counts
TRAK1,2320.818570380353,NA,size_factor_normalized_counts
TRAK2,2158.005551986829,NA,size_factor_normalized_counts
TRAM1,5099.850185676369,head,size_factor_normalized_counts
TRAM1L1,14.965225337377241,NA,size_factor_normalized_counts
